handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
item_10133,Product,Liam Blue Shine De Lattafa,,,,10133,Hombre,289800.0,,true,PERCENT,0.0,InStock,100.0,207000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10126,Product,Miss Armaf Voce Viva,,,,10126,Mujer,376600.0,,true,PERCENT,0.0,InStock,100.0,269000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10124,Product,Miss Armaf Mystique,,,,10124,Mujer,376600.0,,true,PERCENT,0.0,InStock,100.0,269000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10121,Product,Miss Armaf Grandeur,,,,10121,Mujer,376600.0,,true,PERCENT,0.0,InStock,100.0,269000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10120,Product,More More Pink Tous,,,,10120,Mujer,387800.0,,true,PERCENT,0.0,InStock,90.0,277000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10118,Product,Mini Coach Dreams Sunset,,,,10118,Mujer,91000.0,,true,PERCENT,0.0,InStock,5.0,65000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10115,Product,Mini Floral Jimmy Choo,,,,10115,Mujer,81200.0,,true,PERCENT,0.0,InStock,5.0,58000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10109,Product,Mini Miracle Blossom Lancôme,,,,10109,Mujer,93800.0,,true,PERCENT,0.0,InStock,5.0,67000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10108,Product,Mini La Femme L'eau Prada Milano,,,,10108,Mujer,109200.0,,true,PERCENT,0.0,InStock,9.0,78000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10106,Product,Moncler Pour Homme,,,,10106,Hombre,859600.0,,true,PERCENT,0.0,InStock,100.0,614000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10105,Product,Moncler Pour Femme,,,,10105,Mujer,859600.0,,true,PERCENT,0.0,InStock,100.0,614000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10104,Product,Cloud 2.0 Intense De Ariana Grande,,,,10104,Mujer,484400.0,,true,PERCENT,0.0,InStock,100.0,346000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10103,Product,Taurus De Ahli,,,,10103,Hombre,674800.0,,true,PERCENT,0.0,InStock,60.0,482000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10100,Product,Le Male Elixir De Jean Paul Gaultier,,,,10100,Hombre,677600.0,,true,PERCENT,0.0,InStock,125.0,484000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10099,Product,Gaultier Divine De Jean Paul Gaultier,,,,10099,Mujer,798000.0,,true,PERCENT,0.0,InStock,100.0,570000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10098,Product,Lyra De Ahli,,,,10098,Mujer,553000.0,,true,PERCENT,0.0,InStock,60.0,395000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10097,Product,Gemini De Ahli,,,,10097,Mujer,553000.0,,true,PERCENT,0.0,InStock,60.0,395000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10096,Product,Beta De Ahli,,,,10096,Hombre,498400.0,,true,PERCENT,0.0,InStock,60.0,356000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10095,Product,Alpha De Ahli,,,,10095,Hombre,522200.0,,true,PERCENT,0.0,InStock,60.0,373000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10094,Product,Bvlgari Man Rain Essence De Bvlgari,,,,10094,Hombre,586600.0,,true,PERCENT,0.0,InStock,100.0,419000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10092,Product,Hamsah Al Lail Emper,,,,10092,Hombre,191800.0,,true,PERCENT,0.0,InStock,100.0,137000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10091,Product,Signature Absolue De Montblanc,,,,10091,Mujer,387800.0,,true,PERCENT,0.0,InStock,90.0,277000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10089,Product,Amber Noir Orientica,,,,10089,Hombre,572600.0,,true,PERCENT,0.0,InStock,80.0,409000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10088,Product,Bade'e Al Oud Honor & Glory Lattafa,,,,10088,Hombre,263200.0,,true,PERCENT,0.0,InStock,100.0,188000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10087,Product,Eilish No 2 De Billie Eilish,,,,10087,Unisex,369600.0,,true,PERCENT,0.0,InStock,100.0,264000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10086,Product,We Are Tribe De Benetton,,,,10086,Hombre,204400.0,,true,PERCENT,0.0,InStock,90.0,146000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10085,Product,We Are Tribe Intense De Benetton,,,,10085,Hombre,211400.0,,true,PERCENT,0.0,InStock,90.0,151000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10084,Product,Dylan Purple Versace,,,,10084,Mujer,462000.0,,true,PERCENT,0.0,InStock,100.0,330000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10083,Product,Amber Oud Private Edition Al Haramain,,,,10083,Hombre,421400.0,,true,PERCENT,0.0,InStock,60.0,301000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10082,Product,Amber Oud Ultra Violet Al Haramain,,,,10082,Mujer,530600.0,,true,PERCENT,0.0,InStock,60.0,379000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10080,Product,Viking Rio De Bharara,,,,10080,Hombre,470400.0,,true,PERCENT,0.0,InStock,100.0,336000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10079,Product,Mod Blush De Ariana Grande,,,,10079,Mujer,438200.0,,true,PERCENT,0.0,InStock,100.0,313000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10078,Product,Mod Vanilla De Ariana Grande,,,,10078,Mujer,413000.0,,true,PERCENT,0.0,InStock,100.0,295000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10077,Product,Polo Blue De Ralph Lauren Parfum,,,,10077,Hombre,735000.0,,true,PERCENT,0.0,InStock,125.0,525000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10076,Product,Stallion 53 De Emper,,,,10076,Unisex,271600.0,,true,PERCENT,0.0,InStock,100.0,194000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10075,Product,Explorer Platinum De Montblanc,,,,10075,Hombre,420000.0,,true,PERCENT,0.0,InStock,100.0,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10070,Product,Beautiful Day In Love Castelbajac,,,,10070,Mujer,347200.0,,true,PERCENT,0.0,InStock,100.0,248000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10069,Product,Beautiful Day L'bonheur Castelbajac,,,,10069,Mujer,347200.0,,true,PERCENT,0.0,InStock,100.0,248000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10068,Product,Beautiful Day L'original Castelbajac,,,,10068,Mujer,347200.0,,true,PERCENT,0.0,InStock,100.0,248000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10067,Product,Homme De Castelbajac,,,,10067,Hombre,347200.0,,true,PERCENT,0.0,InStock,100.0,248000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10066,Product,Homme Sport De Castelbajac,,,,10066,Hombre,347200.0,,true,PERCENT,0.0,InStock,100.0,248000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10065,Product,Homme Cool De Castelbajac,,,,10065,Hombre,347200.0,,true,PERCENT,0.0,InStock,100.0,248000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10064,Product,Sakeena De Lattafa,,,,10064,Mujer,312200.0,,true,PERCENT,0.0,InStock,100.0,223000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10063,Product,Emaan De Lattafa,,,,10063,Hombre,271600.0,,true,PERCENT,0.0,InStock,100.0,194000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10062,Product,Jawhar Al Oud Al Fares,,,,10062,Hombre,191800.0,,true,PERCENT,0.0,InStock,100.0,137000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10060,Product,Oud Al Shahamah Al Fares,,,,10060,Hombre,210000.0,,true,PERCENT,0.0,InStock,100.0,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10059,Product,Seufi Al Fares,,,,10059,Hombre,229600.0,,true,PERCENT,0.0,InStock,100.0,164000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10058,Product,Il Piété De Ilmin,,,,10058,Hombre,719600.0,,true,PERCENT,0.0,InStock,30.0,514000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10057,Product,Baroque Rouge 540 Maison Alhambra,,,,10057,Unisex,259000.0,,true,PERCENT,0.0,InStock,100.0,185000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10056,Product,Musk Al Ghazal De Emper,,,,10056,Mujer,210000.0,,true,PERCENT,0.0,InStock,100.0,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10055,Product,Odyssey Tyrant Armaf,,,,10055,Hombre,285600.0,,true,PERCENT,0.0,InStock,100.0,204000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10054,Product,Odyssey Mega Armaf,,,,10054,Hombre,285600.0,,true,PERCENT,0.0,InStock,100.0,204000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10053,Product,Odyssey Mandarin Sky Armaf,,,,10053,Hombre,294000.0,,true,PERCENT,0.0,InStock,100.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10052,Product,Odyssey Aoud Armaf,,,,10052,Hombre,274400.0,,true,PERCENT,0.0,InStock,100.0,196000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10051,Product,Auriga De Ahli,,,,10051,Hombre,553000.0,,true,PERCENT,0.0,InStock,60.0,395000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10050,Product,Ara De Ahli,,,,10050,,533400.0,,true,PERCENT,0.0,InStock,60.0,381000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10049,Product,Apus De Ahli,,,,10049,Hombre,533400.0,,true,PERCENT,0.0,InStock,60.0,381000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10048,Product,Gamma De Ahli,,,,10048,Hombre,555800.0,,true,PERCENT,0.0,InStock,60.0,397000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10047,Product,Corvus De Ahli,,,,10047,Mujer,553000.0,,true,PERCENT,0.0,InStock,60.0,395000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10046,Product,Il Bordeaux De Ilmin,,,,10046,Mujer,732200.0,,true,PERCENT,0.0,InStock,30.0,523000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10043,Product,Maahir Legacy De Lattafa,,,,10043,,289800.0,,true,PERCENT,0.0,InStock,100.0,207000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10042,Product,Fakhar Gold De Lattafa,,,,10042,Hombre,271600.0,,true,PERCENT,0.0,InStock,100.0,194000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10041,Product,King Parfum De Bharara,,,,10041,Hombre,572600.0,,true,PERCENT,0.0,InStock,100.0,409000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10040,Product,Al Qiam Gold De Lattafa Pride,,,,10040,Hombre,289800.0,,true,PERCENT,0.0,InStock,100.0,207000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10039,Product,Arabia Madame Le Chameau,,,,10039,Mujer,274400.0,,true,PERCENT,0.0,InStock,100.0,196000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10036,Product,Arabia Explorer Le Chameau,,,,10036,Hombre,285600.0,,true,PERCENT,0.0,InStock,100.0,204000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10035,Product,My Way Intense De Giorgio Armani,,,,10035,Mujer,827400.0,,true,PERCENT,0.0,InStock,90.0,591000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10034,Product,Good Girl Gold Fantasy Carolina Herrera,,,,10034,Mujer,798000.0,,true,PERCENT,0.0,InStock,80.0,570000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10033,Product,Maharjan Gold De Lattafa,,,,10033,Hombre,345800.0,,true,PERCENT,0.0,InStock,100.0,247000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10032,Product,Blue Sapphire De Lattafa,,,,10032,Hombre,320600.0,,true,PERCENT,0.0,InStock,100.0,229000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10031,Product,Al Areeq Gold De Lattafa,,,,10031,Hombre,320600.0,,true,PERCENT,0.0,InStock,100.0,229000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10030,Product,Afaq De Lattafa Pride,,,,10030,Hombre,306600.0,,true,PERCENT,0.0,InStock,100.0,219000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10029,Product,Musk Mood De Lattafa,,,,10029,Unisex,362600.0,,true,PERCENT,0.0,InStock,100.0,259000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10028,Product,Haya De Lattafa,,,,10028,Mujer,285600.0,,true,PERCENT,0.0,InStock,100.0,204000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10027,Product,Al Fares Dalal De Emper,,,,10027,Hombre,191800.0,,true,PERCENT,0.0,InStock,100.0,137000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10025,Product,Q De Dolce & Gabbana,,,,10025,Mujer,558600.0,,true,PERCENT,0.0,InStock,100.0,399000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10023,Product,Areej Al Oud De Al Fares,,,,10023,Hombre,191800.0,,true,PERCENT,0.0,InStock,100.0,137000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10022,Product,Ahlaami Al Fares Emper,,,,10022,Hombre,191800.0,,true,PERCENT,0.0,InStock,80.0,137000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10021,Product,Dyamante De Daddy Yankee,,,,10021,Mujer,191800.0,,true,PERCENT,0.0,InStock,100.0,137000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10020,Product,Daddy Yankee,,,,10020,Hombre,191800.0,,true,PERCENT,0.0,InStock,100.0,137000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10019,Product,Reveal De Calvin Klein,,,,10019,Mujer,399000.0,,true,PERCENT,0.0,InStock,100.0,285000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10018,Product,Open Road De Coach,,,,10018,Hombre,387800.0,,true,PERCENT,0.0,InStock,100.0,277000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10017,Product,Togs Unlimited White De Chevignon,,,,10017,Hombre,296800.0,,true,PERCENT,0.0,InStock,100.0,212000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10016,Product,Togs Unlimited De Chevignon,,,,10016,Hombre,296800.0,,true,PERCENT,0.0,InStock,100.0,212000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10015,Product,Espada Prime Le Chameau,,,,10015,Hombre,218400.0,,true,PERCENT,0.0,InStock,100.0,156000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10014,Product,La Rouge Baroque Extreme De Maison Alhambra,,,,10014,Mujer,254800.0,,true,PERCENT,0.0,InStock,100.0,182000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10013,Product,Bad Boy Cobalt Electrique De Carolina Herrera,,,,10013,Hombre,621600.0,,true,PERCENT,0.0,InStock,100.0,444000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10012,Product,Amber Oud Black Edition De Al Haramain,,,,10012,Hombre,340200.0,,true,PERCENT,0.0,InStock,60.0,243000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10010,Product,9 Am De Afnan,,,,10010,Hombre,280000.0,,true,PERCENT,0.0,InStock,100.0,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10008,Product,Amber Oud Black Edition De Al Haramain,,,,10008,Hombre,526400.0,,true,PERCENT,0.0,InStock,150.0,376000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10007,Product,Amber Oud Black Edition De Al Haramain,,,,10007,Hombre,585200.0,,true,PERCENT,0.0,InStock,200.0,418000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10006,Product,9 Am Dive De Afnan,,,,10006,Hombre,289800.0,,true,PERCENT,0.0,InStock,100.0,207000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10005,Product,Supremacy Not Only Intense De Afnan,,,,10005,Hombre,462000.0,,true,PERCENT,0.0,InStock,150.0,330000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_10004,Product,Supremacy Not Only Intense De Afnan,,,,10004,Hombre,372400.0,,true,PERCENT,0.0,InStock,100.0,266000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9995,Product,Gentleman Society De Givenchy,,,,9995,Hombre,666400.0,,true,PERCENT,0.0,InStock,100.0,476000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9994,Product,1 Million Royal Parfum De Paco Rabanne,,,,9994,Hombre,673400.0,,true,PERCENT,0.0,InStock,100.0,481000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9992,Product,Yara Tous De Lattafa,,,,9992,Mujer,259000.0,,true,PERCENT,0.0,InStock,100.0,185000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9991,Product,Maharjan Silver Lattafa,,,,9991,Hombre,401800.0,,true,PERCENT,0.0,InStock,100.0,287000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9986,Product,Acqua Di Parisis Capri Palace De Reyane Tradition,,,,9986,,210000.0,,true,PERCENT,0.0,InStock,100.0,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9985,Product,Acqua Di Parisis Miami Sunset EDP Reyane Tradition Unisex,,,,9985,Unisex,210000.0,,true,PERCENT,0.0,InStock,100.0,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9984,Product,Game Of Spades Queen De Jo Milano,,,,9984,Mujer,509600.0,,true,PERCENT,0.0,InStock,100.0,364000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9983,Product,Game Of Spades Royale De Jo Milano,,,,9983,Hombre,564200.0,,true,PERCENT,0.0,InStock,100.0,403000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9981,Product,Game Of Spades Bid De Jo Milano,,,,9981,Hombre,544600.0,,true,PERCENT,0.0,InStock,100.0,389000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9980,Product,Game Of Spades Rouge De Jo Milano,,,,9980,Mujer,544600.0,,true,PERCENT,0.0,InStock,100.0,389000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9977,Product,Yeah De Maison Alhambra,,,,9977,Hombre,280000.0,,true,PERCENT,0.0,InStock,100.0,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9976,Product,White Amber De Santalis,,,,9976,Hombre,259000.0,,true,PERCENT,0.0,InStock,90.0,185000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9975,Product,Aventura De Santalis,,,,9975,Hombre,259000.0,,true,PERCENT,0.0,InStock,90.0,185000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9974,Product,Al Hayba De Santalis,,,,9974,,259000.0,,true,PERCENT,0.0,InStock,100.0,185000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9971,Product,Velvet Rose De Lattafa,,,,9971,Mujer,274400.0,,true,PERCENT,0.0,InStock,100.0,196000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9969,Product,Voyage Titan De Armaf,,,,9969,Hombre,285600.0,,true,PERCENT,0.0,InStock,100.0,204000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9968,Product,Art Du`parfum De Armaf,,,,9968,Hombre,285600.0,,true,PERCENT,0.0,InStock,100.0,204000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9967,Product,Ego Exotic De Armaf,,,,9967,Mujer,316400.0,,true,PERCENT,0.0,InStock,100.0,226000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9965,Product,Cassius De Maison Alhambra,,,,9965,Hombre,229600.0,,true,PERCENT,0.0,InStock,100.0,164000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9961,Product,Good Girl Blush De Carolina Herrera,,,,9961,Mujer,743400.0,,true,PERCENT,0.0,InStock,80.0,531000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9960,Product,Reyna De Maison Alhambra,,,,9960,Mujer,266000.0,,true,PERCENT,0.0,InStock,100.0,190000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9959,Product,Al Areeq Silver De Lattafa Pride,,,,9959,Hombre,383600.0,,true,PERCENT,0.0,InStock,100.0,274000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9958,Product,Ishq Al Shuyukh Gold De Lattafa,,,,9958,Hombre,331800.0,,true,PERCENT,0.0,InStock,100.0,237000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9955,Product,Love Rush De Paris Hilton,,,,9955,Mujer,260400.0,,true,PERCENT,0.0,InStock,100.0,186000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9954,Product,Bade'e Al Oud Sublime De Lattafa,,,,9954,Unisex,280000.0,,true,PERCENT,0.0,InStock,100.0,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9953,Product,Supremacy In Oud De Afnan,,,,9953,Hombre,387800.0,,true,PERCENT,0.0,InStock,100.0,277000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9952,Product,Viking Kashmir De Bharara,,,,9952,Hombre,501200.0,,true,PERCENT,0.0,InStock,100.0,358000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9950,Product,Mayar De Lattafa,,,,9950,Mujer,296800.0,,true,PERCENT,0.0,InStock,100.0,212000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9949,Product,Toscano Leather De Maison Alhambra,,,,9949,Hombre,271600.0,,true,PERCENT,0.0,InStock,80.0,194000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9947,Product,Vega Gold De Ahli,,,,9947,Mujer,798000.0,,true,PERCENT,0.0,InStock,60.0,570000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9946,Product,Andromeda De Ahli,,,,9946,Mujer,553000.0,,true,PERCENT,0.0,InStock,60.0,395000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9944,Product,Naos De Ahli,,,,9944,Hombre,553000.0,,true,PERCENT,0.0,InStock,60.0,395000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9943,Product,Roses Vanille De Mancera,,,,9943,Mujer,697200.0,,true,PERCENT,0.0,InStock,120.0,498000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9941,Product,The Icon The Perfume Antonio Banderas,,,,9941,Hombre,197400.0,,true,PERCENT,0.0,InStock,100.0,141000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
item_9939,Product,Expose Blanc Maison Alhambra,,,,9939,Hombre,210000.0,,true,PERCENT,0.0,InStock,100.0,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,,,,
